URI,ASN,IP Prefix,Max Length,Not Before,Not After
"rsync://repository.lacnic.net/rpki/lacnic/9d0de6df-560d-4e43-9b16-bfc1605fb672/e57f7c3f6a9d4f92d298eb66cadc0828e643ab9f.roa",AS26473,201.216.96.0/19,21,2013-03-21 16:19:18,2018-03-21 16:19:18
"rsync://repository.lacnic.net/rpki/lacnic/9d0de6df-560d-4e43-9b16-bfc1605fb672/e57f7c3f6a9d4f92d298eb66cadc0828e643ab9f.roa",AS26473,2800:4a0::/32,32,2013-03-21 16:19:18,2018-03-21 16:19:18
"rsync://repository.lacnic.net/rpki/lacnic/a3c5be09-b13b-4115-954f-a47e134fb941/7d0cfd7a4a80aee1294a8333969562fbe0828ee3.roa",AS27725,190.107.0.0/20,20,2013-03-21 16:22:47,2018-03-21 16:22:47
"rsync://repository.lacnic.net/rpki/lacnic/547d3599-4c86-450e-ba22-1e7ed8bfec81/4a8be7c2295cf25e091c1d60a8640c15dff79ce7.roa",AS52343,190.15.143.0/24,24,2013-09-04 03:00:00,2015-09-04 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/547d3599-4c86-450e-ba22-1e7ed8bfec81/4a8be7c2295cf25e091c1d60a8640c15dff79ce7.roa",AS52343,2800:68:15::/48,48,2013-09-04 03:00:00,2015-09-04 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/547d3599-4c86-450e-ba22-1e7ed8bfec81/60e106a2686310b98c7744e8081c189ca075253e.roa",AS27841,190.15.128.0/20,24,2013-03-21 03:00:00,2018-03-21 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/547d3599-4c86-450e-ba22-1e7ed8bfec81/60e106a2686310b98c7744e8081c189ca075253e.roa",AS27841,2800:68::/32,32,2013-03-21 03:00:00,2018-03-21 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/547d3599-4c86-450e-ba22-1e7ed8bfec81/b7792dea1a436fae7661cca817107d2f6b8beb2c.roa",AS27947,190.15.128.0/20,24,2013-09-04 03:00:00,2015-09-04 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/547d3599-4c86-450e-ba22-1e7ed8bfec81/b7792dea1a436fae7661cca817107d2f6b8beb2c.roa",AS27947,2800:68::/32,48,2013-09-04 03:00:00,2015-09-04 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/8413a314-5025-415d-9ac6-3a58b4dd4435/f78bd13c2b85e187227e4a91f53cc2734c6103af.roa",AS12066,186.120.0.0/17,24,2013-05-06 03:00:00,2015-05-06 03:00:00
